S.No.,sofifa_id,short_name,long_name,Market_Value_DV,Wages_DV,age,pace,shooting,passing,dribbling,defending,physic,Mins_Total,Goals_total,Assists_Total,Shots_per_game_total,Yellow_Cards_Total,Red_Cards_Total,Aerial_Battles_Won_Per_Game_Total,Man_of_The_Match_Total,Market_Value_IV,Wages_IV,Player_international_reputation,weak_foot,Club_Int_Prestige,Club_Domestic_Prestige,Player_Continent,Club_Continent,preferred_foot,Position_Final
2372,208522,H. Magnússon,Hörður Björgvin Magnússon,6.5,30,26,66,48,66,61,73,73,2054,2,0,1.899999976,7,1,7.400000095,0,6.5,30,1,2,7,10,Europe,Europe Tier 2,Left,Defense
2379,223188,S. Özbayrakli,Sener Özbayrakli,4.6,50,29,81,60,69,73,69,73,952,0,0,0.400000006,2,0,1.799999952,0,4.6,50,1,2,7,10,Europe,Europe Tier 2,Right,Defense
2380,186130,J. Chester,James Chester,4.6,40,30,66,34,58,62,74,74,2484,5,0,0.600000024,2,1,3.700000048,2,4.6,40,1,3,2,2,Europe,Europe Tier 1,Right,Defense
2382,194665,S. Ilsanker,Stefan Ilsanker,4.6,30,30,58,53,57,52,76,82,1363,0,0,0.699999988,7,1,3.600000143,0,4.6,30,1,3,6,8,Europe,Europe Tier 1,Right,"Defensive Midfield,Defense"
2383,191151,S. Sow,Samba Sow,4.6,30,30,65,47,66,73,72,79,1217,0,1,0.400000006,8,0,1.600000024,1,4.6,30,1,3,1,6,Africa,Europe Tier 3,Right,Midfield (Attacking/Defensive)
2384,208165,B. Djimsiti,Berat  Djimsiti,4.6,30,26,33,39,59,47,73,77,1805,1,2,0.400000006,3,0,2.099999905,0,4.6,30,1,3,3,6,Europe,Europe Tier 1,Right,Defense
2385,231240,E. Mor,Emre Mor,4.6,30,21,81,66,60,80,28,46,367,0,0,0.800000012,1,0,0.300000012,0,4.6,30,1,3,4,5,Europe,Europe Tier 1,Left,Attacking Midfield
2387,220534,S. Luperto,Sebastiano Luperto,4.6,30,22,51,55,60,59,74,70,863,0,0,0.200000003,0,0,2.700000048,0,4.6,30,1,3,7,9,Europe,Europe Tier 1,Left,Defense
2388,169078,L. Freeman,Luke Anthony Freeman,4.6,30,27,75,67,72,75,52,60,3778,7,6,2,3,0,0.600000024,1,4.6,30,1,3,1,1,Europe,Europe Tier 1,Left,Attacking Midfield
2389,198331,M. Vydra,Matej Vydra,4.6,30,27,81,74,67,73,35,59,313,1,1,0.5,1,0,0.400000006,0,4.6,30,1,4,1,2,Europe,Europe Tier 1,Right,"Attacking Midfield,Forward"
2391,227667,I. Mbenza,Isaac Mbenza,4.6,20,23,87,70,68,72,36,66,984,1,1,0.699999988,1,0,0.100000001,0,4.6,20,1,3,1,7,Europe,Europe Tier 1,Right,"Attacking Midfield,Forward"
2393,213829,A. Cerri,Alberto Cerri,4.6,20,23,59,72,54,68,39,75,667,0,0,1.5,3,0,3.200000048,0,4.6,20,1,3,1,4,Europe,Europe Tier 1,Right,Forward
2394,240193,E. Rexhbeçaj,Elvis Rexhbeçaj,4.5,20,21,66,58,70,72,64,65,1144,2,2,0.400000006,4,0,1,0,4.5,20,1,3,4,6,Europe,Europe Tier 1,Left,Defensive Midfield
2396,207431,Insua,Pablo Insua Blanco,4.6,7,25,53,36,55,53,73,67,779,0,0,0.200000003,4,0,2.5,0,4.6,7,1,3,6,8,Europe,Europe Tier 1,Right,Defense
2397,223284,P. Martinez,Pablo Martinez,4.6,20,30,66,45,63,69,74,75,2818,3,1,0.400000006,7,0,2.299999952,2,4.6,20,1,3,1,3,Europe,Europe Tier 1,Left,Defense
2398,233926,Léo Duarte,Leonardo Duarte da Silva,4.6,20,22,57,35,36,53,74,74,600,0,0,0.400000006,2,0,2.400000095,0,4.6,20,1,2,7,7,South America,Europe Tier 1,Right,Defense
2400,234333,M. Maolida,Myziane Maolida,4.6,20,20,83,67,62,76,24,56,956,0,3,1.299999952,2,0,0.600000024,0,4.6,20,1,4,3,6,Europe,Europe Tier 1,Right,"Attacking Midfield,Forward"
2404,230144,A. Dioussé,Assane Dioussé El Hadji,4.5,15,21,63,46,69,75,66,61,213,0,0,0.300000012,0,0,0.400000006,0,4.5,15,1,3,3,6,Africa,Europe Tier 1,Left,Defensive Midfield
2405,240359,O. Alderete,Omar Federico Alderete Fernández,4.6,15,22,62,59,62,61,71,78,720,0,0,0.800000012,4,0,3.400000095,0,4.6,15,1,3,6,10,South America,Europe Tier 3,Left,Defense
2406,234787,B. Tekpetey,Bernard Tekpetey,4.6,15,21,83,64,62,77,30,61,2104,10,4,2.799999952,8,0,0.800000012,2,4.6,15,1,5,6,8,Africa,Europe Tier 1,Right,Attacking Midfield
2407,190782,Sandro,Sandro Ranieri Guimarães Cordeiro,4.6,15,30,54,69,67,68,75,72,714,0,1,0.400000006,3,0,1.799999952,0,4.6,15,2,3,2,4,South America,Europe Tier 1,Right,Midfield (Attacking/Defensive)
2408,243244,H. Türkmen,Hüseyin Türkmen,4.6,15,21,73,37,49,56,73,72,2016,0,1,0.300000012,2,0,2.599999905,0,4.6,15,1,4,5,6,Europe,Europe Tier 2,Right,Defense
2410,215441,S. Guirassy,Serhou Guirassy,4.6,15,23,71,68,59,73,36,71,1115,3,1,2.099999905,0,1,7.199999809,2,4.6,15,1,3,1,2,Europe,Europe Tier 3,Right,"Attacking Midfield,Forward"
2411,188270,B. Ecuélé Manga,Bruno Écuélé Manga,4.6,10,30,54,32,56,49,74,74,3374,0,1,0.300000012,0,0,2.299999952,0,4.6,10,1,3,1,2,Africa,Europe Tier 1,Right,Defense
2412,205194,Ewerton,Ewerton José Almeida Santos,4.6,10,30,56,37,55,61,75,72,1342,0,0,0.400000006,2,0,3.200000048,0,4.6,10,2,2,3,10,South America,Europe Tier 3,Left,Defense
2414,194846,F. Hanin,Florent  Hanin,4.6,10,29,85,44,69,74,69,68,579,1,1,0.200000003,2,0,1.100000024,0,4.6,10,1,3,3,7,Europe,Europe Tier 2,Left,"Defensive Midfield,Defense"
2415,222428,J. Komar,Juan Cruz Komar,4.6,10,22,54,33,49,45,73,77,1547,1,0,0.400000006,0,0,4.300000191,3,4.6,10,1,2,6,6,South America,South America,Right,Defense
2416,226356,M. Fares,Mohamed Salim Fares,4.6,10,23,78,62,66,75,65,69,2947,3,0,1.600000024,12,0,1.200000048,3,4.6,10,1,3,1,1,Africa,Europe Tier 1,Left,"Defensive Midfield,Defense"
2417,244628,B. Samudio,Braian Samudio,4.6,10,23,76,69,63,74,38,65,2036,5,4,1.700000048,4,2,3.700000048,3,4.6,10,1,3,2,3,South America,Europe Tier 2,Right,Attacking Midfield
2418,189709,Alcalá,Pedro Alcalá Guirado,3.2,9,30,34,48,59,52,73,77,1869,1,1,0.600000024,9,0,3.5,1,3.2,9,1,4,1,4,Europe,Europe Tier 3,Right,Defense
2419,178051,L. Deaux,Lucas Deaux,4.6,20,30,57,54,68,66,72,79,1197,3,1,1,4,0,1.799999952,1,4.6,20,2,2,1,3,Europe,Europe Tier 1,Right,"Defensive Midfield,Defense"
2420,204539,L. Advíncula,Luis Jan Piers Advíncula Castrillón,4.6,8,29,94,64,70,76,66,76,2391,1,3,0.600000024,2,2,0.899999976,1,4.6,8,1,4,1,2,South America,Europe Tier 1,Right,"Defensive Midfield,Defense"
2421,196935,Ignasi Miquel,Ignasi Miquel i Pons,4.4,9,26,60,28,56,59,73,72,317,0,0,0,1,0,1,0,4.4,9,1,3,2,5,Europe,Europe Tier 1,Left,Defense
2422,211107,Frederico Venâncio,Frederico André Ferrão Venâncio,4.6,9,26,62,33,51,54,72,68,369,0,0,0.400000006,0,0,1.799999952,0,4.6,9,1,3,3,7,Europe,Europe Tier 2,Right,Defense
2424,189388,D. Diekmeier,Dennis Diekmeier,4.6,7,29,87,39,65,65,69,74,1440,0,5,0.400000006,3,0,1.600000024,0,4.6,7,2,2,1,2,Europe,Europe Tier 3,Right,"Defensive Midfield,Defense"
2425,190558,I. Opara,Ike Opara,5.5,8,30,84,38,52,55,71,82,2657,3,1,0.699999988,4,0,2.599999905,2,5.5,8,1,2,1,3,North America,North America,Right,Defense
2429,243715,W. Saliba,William Saliba,4.6,5,18,63,29,57,55,71,72,1277,0,0,0.300000012,1,0,1.799999952,0,4.6,5,1,3,7,7,Europe,Europe Tier 1,Right,Defense
2431,225844,D. Verde,Daniele Verde,4.6,1,23,83,71,67,79,36,47,643,2,0,1.100000024,1,0,0,0,4.6,1,1,3,2,6,Europe,Europe Tier 3,Left,Attacking Midfield
2433,169216,S. Long,Shane  Long,4.5,50,32,80,72,61,71,36,69,1271,5,1,1.200000048,3,0,2.799999952,1,4.5,50,2,2,4,4,Europe,Europe Tier 1,Right,"Attacking Midfield,Forward"
2434,212883,D. Amartey,Daniel Amartey,4.5,40,24,67,55,65,69,75,76,641,0,0,0.400000006,2,0,1.600000024,0,4.5,40,1,3,6,6,Africa,Europe Tier 1,Right,"Defensive Midfield,Defense"
2435,176481,M. Erdinç,Mevlüt Erdinç,4.5,50,32,69,75,64,70,44,74,1464,12,1,1.799999952,0,0,1.399999976,2,4.5,50,2,3,7,9,Europe,Europe Tier 2,Right,Forward
2436,138699,B. Džemaili,Blerim Džemaili,4.5,30,33,57,73,76,76,71,66,1750,1,1,1.5,4,0,0.699999988,0,4.5,30,2,4,2,4,Europe,Europe Tier 1,Right,Midfield (Attacking/Defensive)
2437,203505,J. Bryan,Joe  Bryan,4.4,30,25,77,64,65,72,70,72,90,0,0,2,0,0,2,0,4.4,30,1,4,1,9,Europe,Europe Tier 1,Left,"Defensive Midfield,Defense"
2438,181098,M. Hasebe,M. Hasebe,4.5,30,35,53,51,76,71,81,69,3752,0,0,0.100000001,7,0,2,0,4.5,30,2,3,5,6,Asia,Europe Tier 1,Right,"Defensive Midfield,Defense"
2439,221838,M. Jojic,Miloš Jojic,4.5,30,27,68,74,75,75,57,68,224,0,0,0.400000006,0,0,0,0,4.5,30,2,3,5,8,Europe,Europe Tier 2,Right,Midfield (Attacking/Defensive)
2440,189177,J. Fleck,John Fleck,4.1,30,27,72,64,73,75,66,74,3975,2,10,1.100000024,7,0,0.800000012,1,4.1,30,1,2,1,1,Europe,Europe Tier 1,Left,Midfield (Attacking/Defensive)
2442,243993,Enric Gallego,Enrique Gallego Puigsech,4.5,20,32,64,75,54,65,25,72,1541,5,1,1.700000048,4,0,5.300000191,2,4.5,20,1,3,2,5,Europe,Europe Tier 1,Left,Forward
2443,143001,C. Tévez,Carlos Alberto Tevez,4.5,20,35,68,77,74,78,45,71,1114,5,1,2.099999905,2,0,0.600000024,1,4.5,20,3,3,9,10,South America,South America,Right,"Attacking Midfield,Forward"
2444,210320,I. Mbaye,Ibrahima Mbaye,4.5,20,24,70,49,65,68,72,69,2009,2,0,0.600000024,5,0,1.600000024,0,4.5,20,1,3,2,4,Africa,Europe Tier 1,Right,"Defensive Midfield,Defense"
2445,236723,F. Ballo-Touré,Fodé Ballo-Touré,4.5,20,22,82,46,69,71,68,67,1595,0,1,0.200000003,3,0,1.700000048,1,4.5,20,1,3,6,8,Europe,Europe Tier 1,Left,"Defensive Midfield,Defense"
2446,176924,F. González,Federico Rafael González,4.5,15,32,70,74,66,74,39,74,1665,11,1,2.299999952,1,0,1.899999976,3,4.5,15,1,3,6,8,South America,South America,Right,Forward
2447,226765,L. Gamba,Lucas Emanuel Gamba,4.5,15,32,87,72,70,77,28,61,1849,6,5,1.5,0,0,0.800000012,3,4.5,15,1,3,4,7,South America,South America,Right,"Attacking Midfield,Forward"
2448,215556,E. Fernandes,Edimilson Fernandes,4.5,15,23,72,67,67,71,60,72,1975,2,0,0.699999988,8,1,0.699999988,1,4.5,15,1,4,3,4,Europe,Europe Tier 1,Right,Midfield (Attacking/Defensive)
2449,223929,A. Leya Iseka,Aaron Leya Iseka,4.4,15,21,84,73,61,71,27,72,1440,4,0,1,2,1,1.200000048,0,4.4,15,1,3,1,3,Europe,Europe Tier 3,Right,Forward
2450,233218,M. Mohammadi,Milad Mohammadi,3.5,15,25,88,54,63,73,69,69,2500,1,0,1.200000048,5,0,1,0,3.5,15,1,4,5,8,Asia,Europe Tier 3,Left,"Defensive Midfield,Defense"
2451,233943,Ronaldo Vieira,Ronaldo Augusto Vieira Nan,4.5,15,20,76,58,66,72,68,78,594,0,0,0.5,3,0,1,0,4.5,15,1,3,3,5,Europe,Europe Tier 1,Right,Defensive Midfield
2452,214463,W. Morelo,Wilson David Morelo López,4.5,15,32,79,74,61,73,42,67,360,1,0,0.5,0,0,1.200000048,0,4.5,15,1,3,5,6,South America,South America,Right,Forward
2453,192560,R. Yabo,Reinhold Yabo,4.5,15,27,78,60,66,76,63,75,1073,2,0,1.100000024,1,0,0.5,0,4.5,15,1,4,1,5,Europe,Europe Tier 3,Right,"Attacking Midfield,Forward"
2454,231089,I. Sissoko,Ibrahima Sissoko,4.5,15,21,51,51,64,64,69,82,2669,3,2,0.899999976,9,0,1.899999976,1,4.5,15,1,4,1,4,Europe,Europe Tier 1,Right,Defensive Midfield
2455,219814,S. Klaiber,Sean Klaiber,4.5,10,24,81,59,67,65,70,81,3325,2,5,1,4,1,1.100000024,3,4.5,10,1,2,2,7,Europe,Europe Tier 2,Right,"Defensive Midfield,Defense"
2458,210897,C. Mbemba,Chancel Mbemba,4.5,9,24,70,54,54,64,72,70,124,0,0,0,0,0,1,0,4.5,9,1,3,7,10,Africa,Europe Tier 3,Right,"Defensive Midfield,Defense"
2459,200683,O. Rashid,Osama Rashid,4.5,6,27,70,67,73,74,58,62,2014,7,2,1.399999976,4,0,1.200000048,2,4.5,6,1,3,1,1,Asia,Europe Tier 2,Right,Defensive Midfield
2460,158133,J. Farfán,Jefferson Agustín Farfán Guadalupe,4.5,50,34,84,73,75,75,36,75,1818,9,4,5.199999809,4,0,2.799999952,1,4.5,50,2,3,4,9,South America,Europe Tier 2,Right,"Attacking Midfield,Forward"
2463,208615,C. Jullien,Christopher Jullien,4.4,40,26,62,45,48,56,69,80,3016,1,0,0.699999988,8,0,4.300000191,2,4.4,40,2,3,4,10,Europe,Europe Tier 3,Right,Defense
2464,206098,Patric,Patricio Gabarrón Gil,4.4,30,26,67,53,64,70,74,67,1134,0,0,1,2,0,0.800000012,0,4.4,30,1,3,6,7,Europe,Europe Tier 1,Right,"Defensive Midfield,Defense"
2465,152747,A. Lennon,Aaron  Lennon,4.4,30,32,79,63,69,79,49,58,1217,1,1,0.300000012,1,0,0.100000001,1,4.4,30,2,3,1,2,Europe,Europe Tier 1,Right,Midfield (Attacking/Defensive)
2466,209997,K. Wimmer,Kevin Wimmer,4.4,10,26,53,27,59,64,73,73,1679,0,0,0.100000001,5,0,1.299999952,0,4.4,10,2,3,1,7,Europe,Europe Tier 3,Left,Defense
2468,207725,M. van der Hoorn,Mike van der Hoorn,6,20,26,38,45,50,47,75,77,4070,3,1,0.699999988,6,0,3.200000048,1,6,20,1,3,1,6,Europe,Europe Tier 3,Right,Defense
2469,209781,P. Capelle,Pierrick Capelle,5,20,32,70,70,74,74,69,70,1845,3,3,1.100000024,2,0,1.200000048,2,5,20,1,4,1,4,Europe,Europe Tier 1,Left,"Defensive Midfield,Defense"
2470,208769,W. Vaulks,Will Vaulks,4.4,20,25,59,62,66,64,71,77,3610,7,7,2.299999952,10,1,4,2,4.4,20,1,3,1,8,Europe,Europe Tier 3,Right,Defensive Midfield
2472,236393,Marc Cardona,Marc Cardona Rovira,4.4,20,23,75,70,58,72,26,56,597,3,1,1,1,0,1.100000024,0,4.4,20,1,3,1,7,Europe,Europe Tier 1,Right,Forward
2473,229359,Jorge Miramón,Jorge Miramón Santagertrudis,4.4,20,30,74,58,72,68,72,74,2496,1,0,0.400000006,5,0,1,1,4.4,20,1,3,1,3,Europe,Europe Tier 1,Right,"Defensive Midfield,Defense"
2474,241390,E. Elmas,Eljif Elmas,4.4,20,19,66,68,69,73,57,67,2202,4,0,3.200000048,8,0,1.600000024,0,4.4,20,1,4,7,9,Europe,Europe Tier 1,Right,Midfield (Attacking/Defensive)
2475,200758,L. Moore,Liam Moore,4.4,15,26,71,33,59,63,71,79,3420,1,0,0.300000012,5,0,4.699999809,1,4.4,15,1,3,1,3,Europe,Europe Tier 3,Right,Defense
2477,187939,A. Chahechouhe,Aatif Chahechouhe,4.4,15,32,75,72,69,76,32,60,234,0,0,2,0,0,0,0,4.4,15,1,4,3,5,Africa,Europe Tier 2,Right,"Attacking Midfield,Forward"
2479,234171,R. Sallai,Roland Sallai,4.4,15,22,74,67,67,74,37,58,527,2,0,1.399999976,3,0,1.299999952,0,4.4,15,1,3,2,2,Europe,Europe Tier 1,Right,Attacking Midfield
2480,237283,N. Reniero,Gastón Nicolás Reniero,4.4,15,24,67,72,62,72,32,68,1661,4,1,2.299999952,1,1,2.700000048,1,4.4,15,1,4,8,9,South America,South America,Right,"Attacking Midfield,Forward"
2481,172113,M. Fritzler,Matías Lionel Fritzler,4.4,10,32,52,51,65,65,74,76,1644,0,2,0.899999976,5,0,2.5,0,4.4,10,1,3,5,6,South America,South America,Right,Midfield (Attacking/Defensive)
2483,188135,Juanfran,Juan Francisco Moreno Fuertes,4.4,10,30,75,67,69,74,70,73,1459,1,1,0.400000006,0,0,0.899999976,0,4.4,10,2,3,1,2,Europe,Europe Tier 2,Right,"Defensive Midfield,Defense"
2484,221201,T. Leibold,Tim Leibold,4.4,10,25,85,57,69,74,69,71,2768,0,2,0.899999976,6,1,1.100000024,0,4.4,10,1,2,3,10,Europe,Europe Tier 3,Left,"Defensive Midfield,Defense"
2487,234178,L. Abram,Luis Abram,4.4,9,23,63,41,54,55,72,74,1722,2,1,0.400000006,2,1,2.900000095,1,4.4,9,1,3,5,5,South America,South America,Left,Defense
2488,244621,Vinícius,Carlos Vinícius Alves Morais,4.4,10,24,71,71,49,66,25,70,1659,10,1,3.600000024,5,0,1.5,2,4.4,10,1,2,7,10,South America,Europe Tier 2,Left,Forward
2490,212591,W. Zimmerman,Walker Zimmerman,4.4,7,26,59,50,52,50,71,81,2290,1,0,0.800000012,6,1,3.599999905,1,4.4,7,1,3,2,8,North America,North America,Right,Defense
2491,237539,L. Singh,Luther Singh,4.4,8,21,87,68,61,77,29,42,1374,2,0,2.200000048,5,1,0.800000012,2,4.4,8,1,4,3,8,Africa,Europe Tier 2,Right,Attacking Midfield
2492,244778,Francisco Trincão,Francisco Mota Castro Trincão,4.4,7,19,78,66,66,74,37,63,82,0,0,0.200000003,0,0,0.200000003,0,4.4,7,1,3,3,8,Europe,Europe Tier 2,Left,Attacking Midfield
2493,215283,César,César Henrique Martins,4.4,6,26,36,37,44,51,74,75,2554,2,0,0.5,3,1,1.799999952,3,4.4,6,1,2,1,1,South America,Europe Tier 2,Right,Defense
2495,236298,E. Atuesta,Eduard Atuesta,4.4,6,22,63,56,68,71,67,66,2816,4,8,1.399999976,8,0,0.400000006,2,4.4,6,1,4,2,8,South America,North America,Right,Defensive Midfield
2496,243270,Heriberto Tavares,Heriberto Moreno Borges Tavares,4.4,5,22,79,74,63,76,30,62,2297,6,3,2.200000048,2,0,0.699999988,1,4.4,5,1,5,7,10,Europe,Europe Tier 2,Left,"Attacking Midfield,Forward"
2499,204121,J. Brabec,Jakub Brabec,4.4,1,26,58,51,60,62,73,72,1489,0,0,0.600000024,3,0,2,0,4.4,1,1,3,4,9,Europe,Europe Tier 4,Right,Defense
2502,172953,A. Mariappa,Adrian Mariappa,4.3,50,32,55,34,57,62,76,70,1924,0,0,0.300000012,3,0,2.299999952,1,4.3,50,1,3,3,4,North America,Europe Tier 1,Right,Defense
2503,157665,S. Dann,Scott Dann,4.3,40,32,32,40,48,47,76,65,661,0,1,0.600000024,1,0,2.599999905,0,4.3,40,2,3,2,3,Europe,Europe Tier 1,Right,Defense
2505,204193,T. Trybull,Tom Trybull,4.3,30,26,61,48,66,66,73,74,1934,1,0,0.600000024,8,0,2.700000048,1,4.3,30,1,3,1,1,Europe,Europe Tier 1,Right,Midfield (Attacking/Defensive)
2507,207562,S. Andersson,Sebastian Andersson,4.3,30,27,65,69,49,65,25,75,2616,12,5,2.599999905,3,0,7.599999905,4,4.3,30,1,2,1,1,Europe,Europe Tier 1,Right,Forward
2508,182133,A. Epureanu,Alexandru Epureanu,4.3,30,32,44,53,55,55,77,75,1980,2,0,0.699999988,6,0,3.099999905,1,4.3,30,1,2,5,8,Europe,Europe Tier 2,Left,"Defensive Midfield,Defense"
2509,218659,M. Targett,Matt Targett,3.9,30,23,72,42,69,70,70,64,1187,1,3,0.699999988,2,0,1.100000024,0,3.9,30,1,2,2,2,Europe,Europe Tier 1,Left,"Defensive Midfield,Defense"
2510,220659,J. Brownhill,Josh Brownhill,4.3,30,23,72,66,68,70,66,75,3978,5,4,2,5,1,2,2,4.3,30,1,3,1,7,Europe,Europe Tier 3,Right,Midfield (Attacking/Defensive)
2513,236998,J. Léa Siliki,James Léa Siliki,4.3,20,23,71,69,71,74,68,67,1497,0,4,1.399999976,3,0,0.5,0,4.3,20,1,2,3,6,Europe,Europe Tier 1,Left,Midfield (Attacking/Defensive)
2515,206141,K. Coulibaly,Kalifa Coulibaly,4.3,20,27,74,72,60,61,27,73,1751,8,2,1.799999952,5,1,4.599999905,2,4.3,20,1,3,2,5,Africa,Europe Tier 1,Right,Forward
2516,205347,M. Luongo,Massimo  Luongo,4.3,20,26,69,63,62,71,69,77,3620,3,4,1.399999976,11,0,2.5,2,4.3,20,1,3,1,5,Oceania,Europe Tier 3,Right,Midfield (Attacking/Defensive)
2517,234457,O. Etebo,Oghenekaro Etebo,4.3,20,23,81,64,68,76,72,79,2552,2,1,1.100000024,6,1,0.600000024,0,4.3,20,1,4,1,7,Africa,Europe Tier 3,Right,"Attacking Midfield,Forward"
2518,237600,B. Srarfi,Bassem  Srarfi,4.3,20,22,78,67,69,77,32,49,813,1,0,0.5,2,0,0.400000006,0,4.3,20,1,3,3,6,Africa,Europe Tier 1,Left,Attacking Midfield
2519,184873,I. Traoré,Ismaël Traoré,4.3,20,32,51,32,57,49,74,80,2636,3,1,0.5,2,1,1,0,4.3,20,2,2,1,4,Africa,Europe Tier 1,Right,Defense
2520,190799,C. Borges,Celso Borges Mora,4.3,20,31,53,74,71,68,73,74,2282,1,0,0.699999988,4,0,2.400000095,0,4.3,20,2,4,1,4,North America,Europe Tier 2,Right,"Defensive Midfield,Defense"
2521,188600,M. Abeid,Mehdi Abeid,4.3,20,26,59,69,70,75,66,74,2027,3,0,1.399999976,6,0,0.699999988,1,4.3,20,1,3,2,5,Africa,Europe Tier 1,Right,Defensive Midfield
2524,202002,L. Landre,Loïck Landre,4.3,15,27,57,36,54,54,72,72,1593,3,0,0.300000012,6,1,1.5,1,4.3,15,1,3,1,3,Europe,Europe Tier 1,Right,Defense
2525,204526,Hervías,Pablo Hervías Rubio,4.3,15,26,81,64,69,77,40,50,161,0,0,1,1,0,0.300000012,0,4.3,15,1,3,1,2,Europe,Europe Tier 1,Right,Midfield (Attacking/Defensive)
2526,210404,S. Doukara,Souleymane Doukara,4.3,30,27,67,73,64,69,27,71,1923,10,2,1.600000024,4,1,2,2,4.3,30,1,3,3,6,Europe,Asia Pacific,Right,"Attacking Midfield,Forward"
2527,178253,Ivo,Olívio Da Rosa,4.3,15,32,72,65,77,73,48,66,2336,7,5,1.899999976,3,0,0.899999976,6,4.3,15,1,3,2,4,South America,Asia Pacific,Left,"Attacking Midfield,Forward"
2528,224921,Adrián Marín,Adrián Marín Gómez,4.3,15,22,64,46,64,70,72,70,287,0,0,0.300000012,2,0,0.800000012,0,4.3,15,1,2,1,3,Europe,Europe Tier 1,Left,Defense
2529,224428,J. Otero,Juan Ferney Otero Tovar,4.3,10,24,90,76,65,70,31,69,2180,2,2,1.600000024,1,0,1.299999952,0,4.3,10,1,3,1,2,South America,Europe Tier 3,Right,"Attacking Midfield,Forward"
2530,199601,M. Çagiran,Musa Çagiran,4.3,10,26,64,68,72,71,71,77,1135,0,1,1.799999952,4,0,1,1,4.3,10,1,4,1,2,Europe,Europe Tier 2,Right,Midfield (Attacking/Defensive)
2533,184606,Fábio Pacheco,Fábio José Ferreira Pacheco,4.3,10,31,67,54,69,64,74,73,1963,0,0,0.699999988,5,0,1.600000024,2,4.3,10,1,3,1,4,Europe,Europe Tier 2,Right,Defensive Midfield
2534,224537,Iago,Iago Azevedo dos Santos,4.3,10,27,46,30,47,53,73,77,1339,0,0,0.300000012,4,0,3.400000095,0,4.3,10,1,2,1,4,South America,Europe Tier 2,Right,Defense
2536,235512,Gelson Dala,Jacinto Muondo Dala,4.3,15,22,86,71,57,76,27,62,1095,5,3,1.899999976,3,0,0.400000006,1,4.3,15,1,4,4,9,Africa,Europe Tier 2,Right,"Attacking Midfield,Forward"
2537,191173,A. Bedoya,Alejandro Bedoya,4.3,8,32,65,65,71,71,66,73,3036,5,3,1.100000024,8,0,1.299999952,1,4.3,8,2,4,1,4,North America,North America,Right,"Attacking Midfield,Forward"
2538,192766,Marc Muniesa,Marc Muniesa Martínez,4.3,9,27,48,43,64,66,72,71,1403,0,0,0.400000006,6,0,1.600000024,1,4.3,9,1,3,1,4,Europe,Europe Tier 3,Left,Defense
2539,226278,Xavier,António Manuel Pereira Xavier,4.3,8,26,81,68,70,74,34,60,2435,3,6,1.899999976,7,0,0.200000003,2,4.3,8,1,3,1,2,Europe,Europe Tier 2,Left,Attacking Midfield
2540,224956,D. Crowley,Daniel Crowley,4.3,9,21,71,61,71,77,38,57,2936,5,7,1.100000024,3,0,0.100000001,2,4.3,9,1,3,1,4,Europe,Europe Tier 3,Right,Attacking Midfield
2545,172233,P. Hetemaj,Perparim Hetemaj,4.3,6,32,75,64,73,73,70,77,2161,2,0,0.400000006,9,0,0.699999988,0,4.3,6,2,4,1,7,Europe,Europe Tier 3,Right,Midfield (Attacking/Defensive)
2546,219686,Carlos Júnior,Carlos Alberto Carvalho Silva Jr.,4.3,5,23,73,70,65,77,30,48,258,1,0,0.300000012,1,0,0.300000012,0,4.3,5,1,3,1,1,South America,Europe Tier 2,Right,"Attacking Midfield,Forward"
2550,189303,Nélson Oliveira,Nélson Miguel Castro Oliveira,4.3,1,27,70,73,61,70,37,74,675,3,0,2.5,2,0,1.200000048,0,4.3,1,1,4,2,6,Europe,Europe Tier 3,Right,Forward
2552,164468,G. Cahill,Gary Cahill,4.2,50,33,41,58,51,57,78,74,382,0,0,0.800000012,1,0,3.299999952,0,4.2,50,3,3,2,3,Europe,Europe Tier 1,Right,Defense
2555,188182,L. Balogun,Leon-Aderemi Balogun,4.2,40,31,57,45,60,60,74,72,591,1,0,0.100000001,2,0,1.600000024,0,4.2,40,1,3,1,2,Africa,Europe Tier 1,Right,Defense
2556,199383,T. Klose,Timm Klose,4.2,40,31,37,38,54,37,75,75,2035,4,1,0.800000012,2,0,3,2,4.2,40,1,3,1,1,Europe,Europe Tier 1,Right,Defense
2557,223524,E. Goldaniga,Edoardo Goldaniga,4.2,10,25,48,33,41,51,73,70,2610,1,1,0.400000006,6,0,2.299999952,1,4.2,10,1,3,3,5,Europe,Europe Tier 1,Right,Defense
2560,168565,H. Rodallega,Hugo Rodallega Martínez,4.2,30,33,75,73,68,75,43,71,2690,15,2,3.900000095,4,0,2.299999952,5,4.2,30,2,3,2,4,South America,Europe Tier 2,Right,Forward
2561,178031,P. Baysse,Paul Baysse,4.2,20,31,51,46,62,62,73,80,73,0,0,0,1,0,4,0,4.2,20,1,3,3,6,Europe,Europe Tier 1,Right,Defense
2564,234924,A. Diakhaby,Adama Diakhaby,4.2,20,22,87,69,64,73,23,54,553,0,0,0.600000024,1,0,0.5,0,4.2,20,1,2,1,7,Europe,Europe Tier 1,Left,"Attacking Midfield,Forward"
